building	effect	effect_scope	value	value_damaged	value_ruined
wh2_main_special_settlement_black_crag_cst_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_cst_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_cst_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_cst_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_cst_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_def_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_def_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_def_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_def_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_def_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_emp_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_emp_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_emp_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_emp_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_emp_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_hef_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_hef_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_hef_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_hef_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_hef_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_lzd_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_lzd_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_lzd_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_lzd_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_lzd_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_other_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_other_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_other_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_other_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_other_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_skv_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_skv_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_skv_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_skv_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_skv_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_vmp_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_vmp_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_vmp_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_vmp_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_black_crag_vmp_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_def_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_def_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_def_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_def_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_def_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_dwf_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_dwf_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_dwf_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_dwf_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_dwf_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_grn_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_grn_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_grn_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_grn_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_grn_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_hef_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_hef_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_hef_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_hef_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_hef_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_lzd_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_lzd_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_lzd_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_lzd_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_lzd_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_norsca_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_norsca_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_norsca_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_norsca_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_norsca_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_other_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_other_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_other_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_other_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_other_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_savage_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_savage_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_savage_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_skv_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_skv_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_skv_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_skv_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_castle_drakenhof_skv_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_cst_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_cst_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_cst_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_cst_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_cst_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_def_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_def_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_def_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_def_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_def_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_dwf_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_dwf_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_dwf_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_dwf_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_dwf_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_grn_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_grn_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_grn_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_grn_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_grn_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_hef_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_hef_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_hef_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_hef_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_hef_5	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_lzd_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_lzd_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_lzd_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
wh2_main_special_settlement_couronne_lzd_4	wh_main_effect_force_army_campaign_siege_defend_holdout_time_hidden	region_to_region_own	1.0000	1.0000	1.0000
